cultural_score,relational_score,demographic_score,article_name,abstract,jstor_url,year,journal_title,edited_filename,culture_word2vec_cosine,culture_ngram_count.1,cultural_author_count,relational_word2vec_cosine,relational_ngram_count.1,relational_author_count,demographic_word2vec_cosine,demographic_ngram_count.1,demographic_author_count
0,0,0,Measuring and Mitigating the Costs of Stockouts,"There is now an extensive theoretical literature investigating optimal inventory policies for retailers. Yet several recent reviews have recognized that these models are rarely applied in practice. One explanation for the paucity of practical applications is the difficulty of measuring how stockouts affect both current and future demand. In this paper, we report the findings of a large-scale field test that measures the short- and long-run opportunity cost of a stockout. The findings confirm that the adverse impact of a stockout extends to both other items in the current order as well as future orders. We show how the findings can be used to provide input to inventory planning models and illustrate how failing to account for the long-run effects of a stockout will lead to suboptimal inventory decisions. We also demonstrate how the findings can be used in a customer lifetime value model. Finally, the study investigates the effectiveness of different responses that firms can offer to mitigate the cost of stockouts. There is considerable variation in the effectiveness of these responses. Offering discounts to encourage customers to backorder rather than cancel their orders is widely used in practice, but that was the least profitable of the responses that we evaluated. The findings have important implications for retailers considering the use of discounts as a response to stockouts.",https://www.jstor.org/stable/20110646,2006,Management Science,10.2307_20110646,0.467529684,0,0,0.576867402,16,0,0.539450526,11,0
0,0,0,Dynamic Competition in Pharmaceuticals: Cross-National Evidence from New Drug Diffusion,"We report on an exploratory examination of the extent of differences across fifteen countries and three therapeutic classes (antihypertensives, antidepressants and antiepileptics) in the rate at which medicines in general and new medicines in particular are promoted and then diffuse, as well as relative new/old drug prices. We find substantial heterogeneity across classes and countries in promotion and diffusion. In terms of diffusion, relative prices of old vs. new drugs, and intensity of detailing physicians, we find that somewhat surprisingly, the US is often ""in the middle"" relative to other countries, and is not an outlier. However, differences across classes are striking. Overall, new drug quantity elasticities with respect to own price are negative, ranging from about -0.75 to -1.1, while cross-price (new drug quantity with respect to old drug price) are positive but small. Total promotion effects on total utilization are generally positive, particularly antidepressants. Promotion of new drugs positively affects the new drug share, while promotion of old drugs negatively affects the new drug share. Promotion of old drugs is surprisingly substantial in some classes and countries.",https://www.jstor.org/stable/25151515,2007,Managerial and Decision Economics,10.2307_25151515,0.460386038,34,0,0.523617744,6,0,0.519461691,32,0
0,0,0,A Light-Traffic Approximation for Single-Class Departure Processes from Multi-Class Queues,"This paper discusses an approximation for single-class departure processes from multi-class queues: If the arrival rate of one class upon one visit to the queue is a small proportion of the total arrival rate there, then the departure process for that class from that visit should be nearly the same as the arrival process for that class for that visit. This can be regarded as a light-traffic approximation, but only the one class must be in light traffic; the overall traffic intensity of the queue need not be low. As a consequence, in a queueing network if the routing for one class is deterministic, and if the light-traffic condition applies at every queue this class visits, then the arrival and departure processes for this class at each visit to each queue should be nearly the same as its external arrival process. This approximation is explained in terms of different time scales, and is justified here by a limit theorem in a special case. There are important implications for parametric decomposition approximation techniques: the variability parameter partially characterizing the departure process at any visit to any queue of such a low-intensity class should be nearly the same as the variability parameter partially characterizing the arrival process for that class at that visit to that queue. The approximation principle in this form was recently proposed by G. Bitran and D. Tirupati while developing improved parametric-decomposition approximations for low-variability multi-class queueing networks with deterministic routing, which have important applications in manufacturing. The approximation principle also has important implications for data networks, showing how burstiness in originated traffic can pass through heavily shared network facilities where it has relatively little effect and then reappear at the destination.",https://www.jstor.org/stable/2631997,1982,Management Science,10.2307_2631997,0.459183335,1,0,0.498119891,41,0,0.517121136,0,0
0,0,0,MEASURING PERFORMANCE OF U.S. NONPROFIT HOSPITALS: Do Size and Location Matter?,"This study measures the technical efficiency, pure technical efficiency, and scale efficiency of nonprofit hospitals, the most common hospital ownership type in the United States, using a sample of 118 nonprofit hospitals between 1999 and 2003. The study conducts input-oriented and output-oriented data envelopment analyses (DEAs) using multiple input and output variables. DEA results suggest that urban nonprofit hospitals are relatively more efficient than their rural counterparts. The results also show that smaller nonprofit hospitals are relatively more efficient than larger and medium hospitals. Interestingly, results show that small urban nonprofit hospitals are relatively more efficient than any other nonprofit hospitals. From a management and policy perspective, this study indicates that rural nonprofit hospitals and larger hospitals need to benchmark urban or smaller nonprofit hospitals to improve efficiency, possibly by downsizing the scale of the hospitals, adopting new marketing strategies, and changing the cost structure of facility operation.",https://www.tandfonline.com/doi/abs/10.2753/PMR1530-9576340102?casa_token=GpY87RJ554wAAAAA:gEqgKdveFHGTPq5R64Orz1SCIFfhPKxQLiO2UD0FDubhfYRDQjjUSfvBTYiNyLS3cBawMVyVDYkE,2010,Public Performance & Management Review,10.2307_20779220,0.454683274,1,0,0.553301275,6,0,0.557153285,4,0
0,0,0,Robust Scheduling to Hedge against Processing Time Uncertainty in Single-Stage Production,"Schedulers confronted with significant processing time uncertainty often discover that a schedule which is optimal with respect to a deterministic or stochastic scheduling model yields quite poor performance when evaluated relative to the actual processing times. In these environments, the notion of schedule robustness, i.e., determining the schedule with the best worst-case performance compared to the corresponding optimal solution over all potential realizations of job processing times, is a more appropriate guide to schedule selection. In this paper, we formalize the robust scheduling concept for scheduling situations with uncertain or variable processing times. To illustrate the development of solution approaches for a robust scheduling problem, we consider a single-machine environment where the performance criterion of interest is the total flow time over all jobs. We define two measures of schedule robustness, formulate the robust scheduling problem, establish its complexity, describe properties of the optimal schedule, and present exact and heuristic solution procedures. Extensive computational results are reported to demonstrate the efficiency and effectiveness of the proposed solution procedures.",https://www.jstor.org/stable/2632994,1993,Management Science,10.2307_2632994,0.452956945,0,0,0.538759649,9,0,0.486601263,1,0
0,0,0,Distribution Channels: An Extension of Exclusive Retailership,"The underlying channel structure in most studies to date has consisted either of exclusive dealers that sell only one manufacturer's brand or of a single retailer selling multiple brands. Little attention has been given to the larger segment of most consumer goods markets in which retailers compete to sell multiple brands at the same location. This research seeks to add to the growing literature of channel competition by analyzing three channel structures, the least constrained of which deals with two competing manufacturers and two retailers, each of whom distributes both products in a noncooperative game with two Nash's and one Stackleberg equilibrium. Using differentiated products and a linear demand function, we introduce the concept of ""store substitutability""-a measure corresponding to product substitutability representing competitiveness at the retail level-between the two retailers. We are able to obtain closed form solutions for all cases. We show that the presence of competitive effects at both retail and manufacturer levels of distribution has a significant impact on profits and prices. We also study the effects of various power relationships in the channel. Furthermore, we compare these results to those obtained by previous research. Finally, we propose some testable implications and suggest avenues for future research.",https://www.jstor.org/stable/2634505,1981,Management Science,10.2307_2634505,0.452639133,0,0,0.6105721,20,0,0.559105575,73,0
0,0,0,A Model to Evaluate Transient Industry Effects,"In this paper we present a model to evaluate transient industry effects, that is, the impact of business cycles on the industry. While the importance of the economic cycle for industry and firm performance is widely recognized, we do not know much about how much the business cycle influences industry activity. The aim of this paper is to present a method that helps to understand the relationship between the business cycle and an industry's level of activity.",https://www.jstor.org/stable/30219152,2008,Managerial and Decision Economics,10.2307_30219152,0.447059989,0,0,0.585683644,9,0,0.583606958,5,0
0,0,0,Considerations for Mathematical Programming Models in Discriminant Analysis,"This paper surveys problems that may appear in mathematical programming formulations for linear discriminant analysis. For some, there are known solutions. Other problems have not been adequately addressed. Specific problems and considerations include the choice of objective, unacceptable or improper solutions, side constraints, data translation and transformations, unbounded solutions, inconsistencies, gaps, and the balancing of misclassifications. Subject areas: Linear discriminant analysis, statistical methods, linear programming.",https://www.jstor.org/stable/2487477,1989,Managerial and Decision Economics,10.2307_2487477,0.442911834,1,0,0.486250252,26,0,0.472596616,3,0
0,0,0,Earnings-Price Ratios and Risk Trends of U.S. Multinational Firms,"Taking the earnings-price ratios as a measure of total risk, this study attempts to show that there is a difference of risk between United States multinational and United States domestic firms during 1965-1978. Moreover, the risks of these multinationals have decreased in relation to those of the domestics during the same period probably because of the sophistication of United States multinational firms and of host countries as well as improvements in communications.",https://www.jstor.org/stable/40227706,1984,Management International Review,10.2307_40227706,0.440948784,0,0,0.606330812,2,0,0.545838714,1,0
0,0,0,Solving Generalized Networks,"A complete, unified description is given of the design, implementation and use of a family of very fast and efficient large-scale minimum-cost (primal simplex) network programs. The class of capacitated generalized transshipment problems solved includes the capacitated and uncapacitated generalized transportation problems and the continuous generalized assignment problem, as well as the pure network flow models which are specializations of these problems. These formulations are used for a large number of diverse applications to determine how (or at what rate) flows through the arcs of a network can minimize total shipment costs. A generalized network problem can also be viewed as a linear program with at most two nonzero entries in each column of the constraint matrix; this property is exploited in the mathematical presentation with special emphasis on data structures for basis representation, basis manipulation, and pricing mechanisms. A literature review accompanies computational testing of promising ideas, and extensive experimentation is reported which has produced GENNET, an extremely efficient family of generalized network systems.",https://www.jstor.org/stable/2631475,1978,Management Science,10.2307_2631475,0.440840155,0,0,0.573869228,83,0,0.494989634,2,0
0,0,0,A Quantitative Model to Plan Regional Health Facility Systems,"This paper presents a quantitative planning model to determine the optimal characteristics (number, size and locations) of a regional health facility system. The system consists of a medical center, intermediate and local hospitals, and health centers. The quantitative model is based on the minimization of the total cost (sum of the transportation and facility costs) to the society. The optimal characteristics of the system are obtained using a heuristic method which includes both interactions of sublevel hospitals and environmental conditions as well. A numerical example is given to illustrate the computational procedure.",https://www.jstor.org/stable/2630263,1971,Management Science,10.2307_2630263,0.436854064,0,0,0.535030186,1,0,0.510431349,3,0
0,0,0,Flow Management in Flexible Manufacturing Cells with Pipeline Operations,"The problem of flow management for a class of flexible manufacturing cells is considered. The cell is designed for cyclic production of one product. This product is characterized by a sequence of operations of given length and each requiring a set of resources; the problem is therefore to allocate such resources and scheduling the operations in order to maximize the throughput. A general model is proposed and several special cases are discussed, corresponding to either polynomial or NP-complete problems. The cases analyzed differ from each other in the number of operating machines and in the number of product units present at the same time in the cell. The solution to the polynomial problems is given in terms of shortest path on particular networks.",https://www.jstor.org/stable/2632645,1985,Management Science,10.2307_2632645,0.435006738,2,0,0.544406235,32,0,0.48432979,0,0
0,0,0,Vertical Mergers and the Balance of Trade,"This paper examines the relationship between the vertical merger and the balance of trade. Our results show that the effects of the vertical merger on the trade balance and consumers' welfare depend on the production technology adopted by the final good manufacturers. The vertical merger will improve both the trade balance and consumers' welfare when fixed-coefficient technology is adopted. However, these positive effects could not be held when variable-coefficient technology is used to produce the final good.",https://www.jstor.org/stable/2487906,1982,Managerial and Decision Economics,10.2307_2487906,0.434046984,0,0,0.643096924,109,0,0.551836789,2,0
0,0,0,Liquid-Asset Management Modeling for Inter-Subsidiary Operations of Multinational Corporations: A Goal Programming Approach,"This paper examines some aspects of liquid-funds management for a multinational corporation (MNC) through the utilization of a goal programming (GP), framework. It assumes that financial managers pursue a ""satisficing"" approach to corporate fund utilization policy by minimizing the opportunity cost of ""idle"", ""misdirected"", and ""mislocated"" funds, as well as by fully utilizing the market demand of the firm's products. To facilitate examination of the robustness of the model as an effective decision framework for the MNC, an implementation with simulated data is carried out and the results support the analytical GP formulation.",https://www.jstor.org/stable/40227713,1984,Management International Review,10.2307_40227713,0.432372004,0,0,0.634930551,27,0,0.502823353,2,0
0,0,0,A Generalized Measure of Riskiness,"This paper proposes a generalized measure of riskiness that nests the original measures pioneered by Aumann and Serrano (Aumann, R. J., R. Serrano. 2008. An economic index of riskiness. J. Political Econom. 116(5) 810–836) and Foster and Hart (Foster, D. P., S. Hart. 2009. An operational measure of riskiness. J. Political Econom. 117(5) 785–814). The paper introduces the generalized options' implied measure of riskiness based on the risk-neutral return distribution of financial securities. It also provides asset allocation implications and shows that the forward-looking measures of riskiness successfully predict the cross section of 1-, 3-, 6-, and 12-month-ahead risk-adjusted returns of individual stocks. The empirical results indicate that the generalized measure of riskiness is able to rank equity portfolios based on their expected returns per unit of risk and hence yields a more efficient strategy for maximizing expected return of the portfolio while minimizing its risk.",external-fulltext-any,2011,Management Science,10.2307_25835788,0.421454906,0,0,0.511659324,15,0,0.483980656,3,0
0,0,0,Package Size Decisions,"We describe a model examining how a firm might choose the package size and price for a product that deteriorates over time. Our model considers four factors: (1) the usable life of the product, (2) the rates at which consumers use the product, (3) the relation between package size and the variable cost of the product, and (4) the minimum quantities consumers seek to consume for each dollar they spend (we call these reservation quantities). We allow heterogeneity in the usage rates and reservation quantities for the consumers. We show that when the cost increases as a linear or convex function of the package size, the firm should make packages of the smallest possible size. Smaller packages reduce waste and allow consumers to more closely match their purchases with desired consumption. This in turn allows the firm to charge a higher unit price and also sell more unit volume. The results imply that in a market with multiple package sizes (produced by the same or competing firms), at least one of the packages must have the smallest possible size, provided the fixed cost of making the product is sufficiently low. For concave cost functions, the firm may find it optimal to make larger than smallest-size packages.",https://www.jstor.org/stable/27784128,2010,Management Science,10.2307_27784128,0.419608176,0,0,0.537113309,3,0,0.526873112,3,0
0,0,0,Current Issues in Frequency Domain Experimentation,"This paper presents an examination of certain issues in Frequency Domain Experimentation (FDE) for discrete event simulation. Experimental results are presented to demonstrate that (i) conclusions drawn from FDE are dependent on the oscillation frequency and unless frequencies are chosen carefully, misleading results can be obtained; (ii) interpretation of results from frequency domain experiments are fundamentally different from the interpretation of results from regression analysis-specifically, a term found significant by FDE is not to be interpreted as a term able to explain a significant portion of the variation in the response over the experimental region; and (iii) basic assumptions required for FDE, in particular the assumption that input and output processes constitute a time-invariant linear system, do not hold for M/M/1 queues. Other issues discussed are indexing, run length determination, computational effort, and why FDE is not applicable for terminating simulations. It is concluded that further developments are needed before FDE can be used by practitioners.",https://www.jstor.org/stable/2632684,1991,Management Science,10.2307_2632684,0.41223222,0,0,0.473574191,16,0,0.485854328,2,0
0,0,0,The Omega Matrix,This paper uses certain fundamental theorems of matrix algebra to describe a square upper triangular matrix with special properties that make it useful in applications to financial economics. We call this the Omega Matrix.,https://www.jstor.org/stable/2487018,1975,Managerial and Decision Economics,10.2307_2487018,0.411246508,0,0,0.536995411,1,0,0.510977983,0,0
0,0,0,Worst-Case Analysis of Heuristic Algorithms,"The increased focus on heuristics for the approximate solution of integer programs has led to more sophisticated analysis methods for studying their performance. This paper is concerned with the worst-case approach to the analysis of heuristic performance. A worst-case study establishes the maximum deviation from optimality that can occur when a specified heuristic is applied within a given problem class. This is an important piece of information that can be combined with empirical testing and other analyses to provide a more complete evaluation of a heuristic. In this paper the basic ground rules of worst-case analysis of heuristics are reviewed, and a large variety of the existing types of worst-case results are described in terms of the knapsack problem. A selected sample of results for four other problems is given. The paper concludes with a discussion of possibilities for further research.",https://www.jstor.org/stable/2630740,1978,Management Science,10.2307_2630740,0.41076082,0,0,0.474338919,4,0,0.460410953,3,0
0,0,0,Sensitivity to the Service-Time Distribution in the Nonstationary Erlang Loss Model,"The stationary Erlang loss model is a classic example of an insensitive queueing system: the steady-state distribution of the number of busy servers depends on the service-time distribution only through its mean. However, when the arrival process is a nonstationary Poisson process, the insensitivity property is lost. We develop a simple, effective numerical algorithm for the M<sub>t</sub>/PH/s/0 model with two service phases and a nonhomogeneous Poisson arrival process, and apply it to show that the time-dependent blocking probability with nonstationary input can be strongly influenced by the service-time distribution beyond the mean. With sinusoidal arrival rates, the peak blocking probability typically increases as the service-time distribution gets less variable. The influence of the service-time distribution, including this seemingly anomalous behavior, can be understood and predicted from the modified-offered-load and stationary-peakedness approximations, which exploit exact results for related infinite-server models.",https://www.jstor.org/stable/2632837,1977,Management Science,10.2307_2632837,0.402664304,1,0,0.467104822,37,0,0.523689151,1,0
0,0,0,The Magnitude and Reliability of Equity Capital Cost Estimates: A Statistical Approach,"The purpose of this paper is to illustrate a simple technique of estimating the cost of equity capital as well as a statistical measure of its reliability. The approach specifies a probability structure that is readily estimated from company dividend data, and from that structure both the estimated cost of capital and its standard error are calculated.",https://www.jstor.org/stable/2487628,1979,Managerial and Decision Economics,10.2307_2487628,0.385438681,1,0,0.495841503,6,0,0.514847934,12,0
0,0,0,A Combined Tchebycheff/Aspiration Criterion Vector Interactive Multiobjective Programming Procedure,"In this paper we combine the Tchebycheff method of Steuer and Choo with Wierzbicki's Aspiration Criterion Vector method in order to form an improved procedure for interactive multiple objective programming. The Combined procedure is sensible because the Tchebycheff and Aspiration Criterion Vector methods possess complementary distinguishing characteristics, solve similar optimization problems to probe the nondominated set, and share a similar computer/user interface. In the early iterations, Tchebycheff probes of the nondominated set might be conducted to locate promising neighborhoods of search. In later iterations, Aspiration Criterion Vector probes might be used to pinpoint a final solution. Computational experience is reported showing the improved effectiveness of the Combined Procedure when employed in this fashion when compared against the Tchebycheff and Aspiration Criterion Vector methods run separately.",https://www.jstor.org/stable/2632963,1983,Management Science,10.2307_2632963,0.368323892,0,0,0.46129024,5,0,0.44438529,2,0
0,0,0,"Geographic Decomposition of the Shortest Path Problem, with an Application to the Traffic Assignment Problem","An algorithm, which can be applied to loosely connected networks, is given for geographically decomposing the shortest path problem. The algorithm is applicable to the traffic assignment problem when it is solved as a series of shortest path problems by the Frank-Wolfe algorithm. Numerical results for a large 1287 node, 3752 are traffic assignment problem for Washington, D.C., indicate that using geographical decomposition can reduce computer memory storage requirements or program run time.",https://www.jstor.org/stable/2630980,1976,Management Science,10.2307_2630980,0.365822613,2,0,0.526647627,44,0,0.462057739,1,0
0,0,0,Multi-Echelon vs. Single-Echelon Inventory Control Policies for Low-Demand Items,"Multi-echelon inventory systems are often controlled as a network of single-echelon inventory systems for simplicity of managerial authority, organizational control, and performance monitoring. This paper explores the amount of suboptimization in such a situation, using an actual demand data set provided by other researchers. We consider low-demand, high-cost items controlled on an (S - 1, S) basis, with all warehouse stockouts met on an emergency-ordering basis. We demonstrate that the suboptimality penalty for this data set is 3% to 5% when single-echelon systems are appropriately parameterized.",https://www.jstor.org/stable/2632857,1991,Management Science,10.2307_2632857,0.355297625,0,0,0.49140656,24,0,0.470063359,0,0
0,0,0,Sample vs. Population Mean-Variance Efficient Portfolios,"It is common to use historical data in calculating the rates of return of risky options, and these data are used to calculate the mean and the variance, which are employed in the (MV) preference ranking. In this paper we study the effect of possible sampling error on the portfolio ranking. It is shown that in order to keep the error at a reasonable level (5 percent), one needs 50-100 observations, a number that is rarely used in the (MV) comparison of portfolios. The results are almost independent of the correlation between the portfolios.",https://www.jstor.org/stable/2631177,1971,Management Science,10.2307_2631177,0.338342369,2,0,0.447975963,8,0,0.495444864,26,0
0,0,0,A Reduction Method Applicable to Compound Option Formulas,Curnow and Dunnett (1962) derive a reduction formula for multivariate normal integrals with a certain type of correlation matrix. This paper presents a more general reduction formula which can reduce substantially the computational cost of high dimension integrals. This method has a number of applications in option pricing theory in finance.,https://www.jstor.org/stable/2632310,1984,Management Science,10.2307_2632310,0.337801278,0,0,0.479447603,1,0,0.454712272,3,0
1,0,0,"Rules, Resources, and Legitimacy Processes: Some Implications for Social Conflict, Order, and Change","Current scholarship on how science affects law's legitimacy in advanced capitalist democracies yields inconsistent predictions and findings. This article resolves inconsistent and provides new insights by constructing a general framework relating law's legitimacy to the mix of legal and scientific rationalities in law. Consistent with dualistic visions of structure as both rules/schemas and resources, the theory specifies how competing legal and scientific rule/resource sets shape action and produce order and change through conflict in and over legal institutions. The theory's guiding orientations illuminate legitimacy processes, order, and change in other institutions including the economy, the polity, and education.",https://www.jstor.org/stable/2781734,1990,American Journal of Sociology,10.2307_2781734,0.769873619,500,5,0.571556985,93,0,0.521283805,362,1
1,0,0,"NGOs, IOs, and the ICC: Diagnosing and Framing Darfur","Nongovernmental organizations (NGOs) have become influential forces in global society. They exert their influence in part by framing issues and thereby suggesting particular courses of action. This article examines how NGOs with distinct missions represent mass violence for the case of Darfur. Content analysis of reports, speeches, and other documents from Amnesty International, Doctors Without Borders, and Save Darfur reveals distinct patterns across organizations. In addition to the organizations' specialized fields, interventions by external actors such as the United Nations and the International Criminal Court affect NGO framing, but they do so in organization-specific ways. Against presumptions of a uniform Western position on Darfur, this analysis documents that depictions of violence by Western NGOs show field-specific patterns and distinct responses to international political and judicial interventions.",https://www.jstor.org/stable/43653931,2014,Sociological Forum,10.2307_43653931,0.729741037,19,0,0.565625072,21,0,0.502591193,3,0
1,0,0,"The Worldwide Expansion of ""Organization""","We offer an institutional explanation for the contemporary expansion of formal organization—in numbers, internal complexity, social domains, and national contexts. Much expansion lies in areas far beyond the traditional foci on technical production or political power, such as protecting the environment, promoting marginalized groups, or behaving with transparency. We argue that expansion is supported by widespread cultural rationalization in a stateless and liberal global society, characterized by scientism, rights and empowerment discourses, and an explosion of education. These cultural changes are transmitted through legal, accounting, and professionalization principles, driving the creation of new organizations and the elaboration of existing ones. The resulting organizations are constructed to be proper social actors as much as functionally effective entities. They are painted as autonomous and integrated but depend heavily on external definitions to sustain this depiction. So expansion creates organizations that are, whatever their actual effectiveness, structurally nonrational. We advance institutional theories of social organization in three main ways. First, we give an account of the expansive rise of ""organization"" rooted in rapid worldwide cultural rationalization. Second, we explain the construction of contemporary organizations as purposive actors, rather than passive bureaucracies. Third, we show how the expanded actorhood of the contemporary organization, and the associated interpnetration with the environment, dialectically generate structures far removed from instrumental rationality.",https://www.jstor.org/stable/43187345,2013,Sociological Theory,10.2307_43187345,0.728997767,137,4,0.622598052,71,0,0.564870119,17,0
1,0,0,The Microlevel Discourse of Social Movement Framing: Debating Antiwar Protests on a University Listserv,"Over the past two decades, researchers have increasingly employed frame analysis in attempts to understand the genesis, development, and outcomes of social movements. Relatively little attention, however, has focused on the microlevel processes involved in generating social movement framews. This paper is an effort to link theories of social movement framing with the methodology of discourse analysis. In the following, an online debate over the legitimacy of protests against the 2003 invasion of Iraq by the United States provides qualitative data for a discourse analysis of microlevel framing processes. The debate occurred on a university listserv and involved more than 100 messages offered by 67 individuals over 16 days. Analyses reveal four distinct framing contests in the discourse. An initiating contest regarding a specific antiwar protest is found to generate three additional contests, the first about antiwar protests more generally, the second about the war in Iraq itself, and the third about the appropriateness of holding such a debate on a listserve sent to university employees. A framing process schema is offered to represent conflict between social movement and countermovement participants across the discourse.",https://www.jstor.org/stable/20832315,2007,Sociological Focus,10.2307_20832315,0.724584222,28,0,0.550939977,20,0,0.495739073,26,0
1,0.5,0,"""White Backlash"", 'Unfairness' and Justifications of British National Party (BNP) Support","In 2005, Roger Hewitt published White Backlash and the Politics of Multiculturalism. Using qualitative research conducted in Greenwich, London and via an engagement with political and media discourses, he traced the emergence of a new theme within white racism. This article will outline the origins and development of 'white backlash', from Conservative MP Enoch Powell's infamous 'Rivers of Blood' speech in 1968 through Thatcherism, and examine the re-emergence of notions of 'unfairness' to whites as a result of the actions of both New Labour and the British National Party (BNP). Using qualitative interviews with BNP voters in Burnley, Lancashire, England, the way in which individuals sought to 'justify' their actions with recourse to notions of 'unfairness' and 'equality' will be examined. It will be suggested that BNP supporters viewed multiculturalism and its perceived allies, positive discrimination and political correctness, to be the harbingers of a policy that institutionalized the exclusion of white residents.",https://www.jstor.org/stable/23890858,2010,Ethnicities,10.2307_23890858,0.678247273,27,0,0.465633273,14,0,0.455109835,14,0
1,0,0,"Unmaking 'Hegemonic Jewishness': Anti-Communism, Gender Politics, and Communication in the ILGWU, 1924-1934","The International Ladies' Garment Workers Union (ILGWU) was at the forefront of shaping Jewish working-class culture in the early twentieth century. By the 1920s, however, the structural shifts within the larger political economy were challenging the nature of the Jewish working-class community as a racialized counterpublic. While the male leadership of the ILGWU embraced these changes and advocated for a centralized, expert-led model of communication within the union, Jewish women took a more progressive approach and fought for a model of labor education that facilitated the maintenance of a democratic, ethnic counterpublic in the face of mass culture. The ultimate triumph of the male leadership within the union culminated in the commercialization of its largest effort in mass education—radio station WEVD. It also signaled the transformation of a local, ethnic working-class culture into part of White, consumer society.",https://www.jstor.org/stable/41675365,2008,"Race, Gender & Class",10.2307_41675365,0.674463689,16,0,0.498929054,20,0,0.482620001,1,0
1,0,0,Symbolic Interaction and Applied Social Research: A Focus on Translational Science,"In symbolic interaction, a traditional yet unfortunate and unnecessary distinction has been made between basic and applied research. The argument has been made that basic research is intended to generate new knowledge, whereas applied research is intended to apply knowledge to the solution of practical (social and organizational) problems. I will argue that the distinction between basic and applied research in symbolic interaction is outdated and dysfunctional. The masters of symbolic interactionist thought have left us a proud legacy of shaping their scholarly thinking and inquiry in response to and in light of practical issues of the day (e.g., Park and Blumer). Current interactionist work continues this tradition in topical areas such as social justice studies. Applied research, especially in term of evaluation and needs assessment studies, can be designed to serve both basic and applied goals. Symbolic interaction provides three great resources to do this. The first is its orientation to dynamic sensitizing concepts that direct research and ask questions instead of supplying a priori and often impractical answers. The second is its orientation to qualitative methods, and appreciation for the logic of grounded theory. The third is interactionism's overall holistic approach to interfacing with the everyday life world. The primary illustrative case here is the qualitative component of the evaluation of an National Institutes of Health-funded, translational medical research program. The qualitative component has provided interactionist-inspired insights into translational research, such as examining cultural change in medical research in terms of changes in the form and content of formal and informal discourse among scientists; delineating the impact of significant symbols such as “my lab” on the social organization of science; and appreciating the essence of the self-concept “scientist” on the increasingly bureaucratic and administrative identities of medical researchers. This component has also contributed to the basic social scientific literature on complex organizations and the self.",https://www.jstor.org/stable/symbinte.37.3.412,2014,Symbolic Interaction,10.2307_symbinte.37.3.412,0.673633397,8,0,0.530001819,2,0,0.467309624,0,0
1,0,0,How the Civil Rights Movement Revitalized Labor Militancy,"Can newly ascendant social movements revitalize the militant culture of older, institutionalized movements? Recent studies have focused on relations between new ascendant social movements like the civil rights, women's, and peace movements that emerged during the postwar cycle of protest, and therefore have been unable to address this question. Focusing on revitalization as a qualitatively different form of intermovement relation, the authors examine the possibility that civil rights movement insurgencies and organizations revitalized workplace labor militancy during the postwar decades. Time-series models show that the civil rights movement fueled an expanded militant worker culture that challenged management and sometimes union leadership. However, this revitalization of labor militancy was contingent on institutional context (stronger in the public sector than the private sector) and form of insurgent action (protests, riots, organizations) differentially embedded in historical phases (civil rights versus Black Power) of movement development. Theoretical implications for the study of social movements, industrial relations, and class conflict are discussed.",https://www.jstor.org/stable/3088915,1986,American Sociological Review,10.2307_3088915,0.668810606,53,0,0.522723496,61,0,0.511595428,32,0
1,0,0,Non-Profit Foundations in Four Countries of Central and Eastern Europe,"The paper presents an analysis of roles and visions of foundations in four Central and Eastern European countries: the Czech Republic, Estonia, Hungary and Poland. It offers a comparative account of the relevant legislation and the paths taken by these four foundation sectors in the aftermath of the 1989-91 democratic régime changes. They are depicted against a background characterized, among other things, by a partial demise of the state and rapid development of non-profit organizations. Using the methodology and conceptualizations of the research project Roles and visions of foundations in Europe, the authors describe the role profiles of foundations in these countries. They distinguish between role expectations of foundation stakeholders and the roles foundations are actually able to perform, given existing constraints such as legal regulations and limited own resources. The roles are further analyzed as parts of broader social visions in which foundation representatives and other stakeholders in the four CEE countries prefer to locate them. The dominance of certain roles and visions is explained with reference to specific features of post-communist societies.",https://www.jstor.org/stable/41274965,2006,Polish Sociological Review,10.2307_41274965,0.665296912,32,0,0.567265809,28,0,0.50358361,6,0
0.5,0,0,The Gentle Leviathan: Welfare and the Indian State,None,https://www.jstor.org/stable/3517911,1987,Social Scientist,10.2307_3517911,0.731159151,5,0,0.508798599,8,0,0.438625187,7,0
0.5,0,0,The Production and Transmission of Knowledge in Colonial Malaya,"This article aims to highlight how knowledge played an integral role in the cultural reconstruction of the Malay world during the colonial period. The British produced knowledge about the Malays through scholarly writings in history books and the creation of the census report. This knowledge was, for the most part, constructed and did not necessarily correspond to the social reality of the Malays. The education system played a vital role in transmitting this knowledge to the masses, thus beginning a process of internalisation on their part. This led to a rapid disintegration of Malay cultural practices and way of life as they comprehended alien Western concepts, such as history, territory and community. The nationalist movement in present day Malaysia with its emphasis on race and boundaries attests to the degree to which the British has succeeded in transforming the identity of the Malays. The core of this paper is aimed at demonstrating the connection between British administrative procedures and its impact in reconstructing the thought patterns of the people. This permanent invasion upon the minds of the Malays can be said to the most lasting legacy of British colonial rule.",https://www.jstor.org/stable/23655208,2009,Asian Journal of Social Science,10.2307_23655208,0.707515776,26,0,0.483565837,17,0,0.444559038,5,0
