8168,journal-article-10.2307_2632967
8169,journal-article-10.2307_1171273
8170,journal-article-10.2307_43498808
8171,journal-article-10.2307_41801276
8172,journal-article-10.2307_353885
8173,journal-article-10.2307_2781905
8174,journal-article-10.2307_2096342
8175,journal-article-10.2307_3381180
8176,journal-article-10.2307_42862238
8177,journal-article-10.2307_24047889
8178,journal-article-10.2307_40603731
8179,journal-article-10.2307_40999919
8180,journal-article-10.2307_43294519
8181,journal-article-10.2307_41725210
8182,journal-article-10.2307_3649655
8183,journal-article-10.2307_42864121
8184,journal-article-10.2307_3115139
8185,journal-article-10.2307_40227540
8186,journal-article-10.2307_3379842
8187,journal-article-10.1525_si.1982.5.1.37
8188,journal-article-10.2307_41682642
8189,journal-article-10.2307_41421186
8190,journal-article-10.2307_27784139
8191,journal-article-10.2307_27522645
8192,journal-article-10.2307_20831485
8193,journal-article-10.2307_40539171
8194,journal-article-10.2307_4623370
8195,journal-article-10.1525_si.1990.13.1.83
8196,journal-article-10.2307_43572636
8197,journal-article-10.2307_23608413
8198,journal-article-10.2307_26162343
8199,journal-article-10.2307_20059687
8200,journal-article-10.2307_1171106
8201,journal-article-10.2307_40927604
8202,journal-article-10.2307_27521705
8203,journal-article-10.2307_2094776
8204,journal-article-10.2307_3711299
8205,journal-article-10.2307_41429350
8206,journal-article-10.2307_2945946
8207,journal-article-10.2307_657955
8208,journal-article-10.2307_2630642
8209,journal-article-10.2307_41133089
8210,journal-article-10.2307_43875792
8211,journal-article-10.2307_3844417
8212,journal-article-10.2307_40971170
8213,journal-article-10.2307_29770081
8214,journal-article-10.2307_3520301
8215,journal-article-10.2307_2786789
8216,journal-article-10.2307_40227935
8217,journal-article-10.2307_24720848
8219,journal-article-10.2307_23361130
8220,journal-article-10.2307_greemanainte.36.91
8221,journal-article-10.2307_41682539
8222,journal-article-10.2307_42854625
8223,journal-article-10.2307_26162012
8225,journal-article-10.2307_1519855
8226,journal-article-10.2307_40602487
8227,journal-article-10.2307_20019925
8228,journal-article-10.2307_43694708
8229,journal-article-10.2307_23892186
8230,journal-article-10.2307_40214383
8231,journal-article-10.2307_2577833
8232,journal-article-10.2307_2136705
8233,journal-article-10.2307_23890860
8234,journal-article-10.2307_41406371
8235,journal-article-10.2307_350942
8236,journal-article-10.2307_40970824
8237,journal-article-10.2307_23027753
8238,journal-article-10.2307_41421631
8239,journal-article-10.2307_25677397
8240,journal-article-10.2307_351732
8241,journal-article-10.2307_24047948
8242,journal-article-10.2307_27521022
8244,journal-article-10.2307_2112748
8245,journal-article-10.2307_23361111
8247,journal-article-10.2307_3053263
8248,journal-article-10.2307_40971211
8250,journal-article-10.2307_30046131
8251,journal-article-10.2307_40604507
8252,journal-article-10.2307_20110292
8253,journal-article-10.2307_41674793
8254,journal-article-10.2307_23029791
8255,journal-article-10.2307_25822519
8256,journal-article-10.2307_40970686
8257,journal-article-10.2307_20007132
8258,journal-article-10.2307_20831593
8259,journal-article-10.2307_2083271
8260,journal-article-10.2307_24047801
8261,journal-article-10.2307_2486465
8263,journal-article-10.2307_23113192
8264,journal-article-10.2307_40262857
8265,journal-article-10.2307_1387028
8266,journal-article-10.1086_511801
8267,journal-article-10.2307_24047808
8268,journal-article-10.2307_2096096
8269,journal-article-10.2307_23027823
8270,journal-article-10.2307_43581999
8271,journal-article-10.2307_25151499
8272,journal-article-10.2307_20060572
8273,journal-article-10.2307_2094304
8274,journal-article-10.2307_42864105
8275,journal-article-10.2307_352764
8276,journal-article-10.2307_41236608
8277,journal-article-10.2307_3380164
8278,journal-article-10.2307_2630511
8279,journal-article-10.2307_2136645
8280,journal-article-10.2307_24907346
8281,journal-article-10.2307_2095152
8282,journal-article-10.2307_40227871
8283,journal-article-10.2307_202152
8284,journal-article-10.2307_41420447
8285,journal-article-10.2307_41329647
8286,journal-article-10.2307_2632448
8287,journal-article-10.2307_2096292
8288,journal-article-10.2307_41969502
8289,journal-article-10.2307_800798
8290,journal-article-10.2307_20628363
8291,journal-article-10.2307_jcorpciti.42.8
8292,journal-article-10.2307_2657314
8293,journal-article-10.2307_20456807
8294,journal-article-10.2307_20451130
8295,journal-article-10.2307_223482
8296,journal-article-10.2307_27734816
8297,journal-article-10.2307_3100215
8298,journal-article-10.2307_23252862
8299,journal-article-10.2307_2392514
8300,journal-article-10.2307_27521995
8301,journal-article-10.2307_42859360
8302,journal-article-10.2307_351300
8304,journal-article-10.2307_25735072
8305,journal-article-10.2307_43670331
8306,journal-article-10.2307_41782042
8307,journal-article-10.2307_2632698
8308,journal-article-10.2307_40539137
8309,journal-article-10.2307_20629797
8310,journal-article-10.2307_2640363
8311,journal-article-10.2307_3005938
8312,journal-article-10.2307_40968953
8313,journal-article-10.2307_41427014
8314,journal-article-10.2307_2630755
8315,journal-article-10.2307_23746721
8316,journal-article-10.2307_20628359
8317,journal-article-10.2307_1387059
8318,journal-article-10.2307_1388120
8319,journal-article-10.2307_40228015
8320,journal-article-10.2307_24490068
8321,journal-article-10.2307_4494997
8322,journal-article-10.2307_42956323
8323,journal-article-10.2307_3053123
8324,journal-article-10.2307_4200872
8326,journal-article-10.2307_20141734
8328,journal-article-10.2307_42863593
8329,journal-article-10.2307_3711628
8330,journal-article-10.2307_2632815
8331,journal-article-10.2307_23070749
8332,journal-article-10.2307_25472447
8333,journal-article-10.2307_2635135
8334,journal-article-10.2307_42862121
8335,journal-article-10.2307_2945953
8336,journal-article-10.2307_20020080
8338,journal-article-10.2307_43496974
8339,journal-article-10.2307_353830
8340,journal-article-10.2307_585678
8342,journal-article-10.2307_42956507
8343,journal-article-10.2307_26162696
8344,journal-article-10.2307_1389441
8345,journal-article-10.2307_1171516
8346,journal-article-10.2307_41680041
8347,journal-article-10.2307_23257815
8348,journal-article-10.2307_20110699
8349,journal-article-10.2307_40396782
8350,journal-article-10.2307_40397501
8351,journal-article-10.2307_2634676
8352,journal-article-10.2307_2579888
8353,journal-article-10.2307_25046694
8354,journal-article-10.2307_41806656
8355,journal-article-10.2307_42859319
8356,journal-article-10.2307_23618942
8357,journal-article-10.2307_43294592
8358,journal-article-10.2307_2667075
8359,journal-article-10.2307_42854187
8360,journal-article-10.2307_522694
8361,journal-article-10.2307_42860712
8362,journal-article-10.2307_2578907
8363,journal-article-10.2307_27521047
8364,journal-article-10.2307_4093873
8366,journal-article-10.2307_20122437
8367,journal-article-10.2307_2780857
8368,journal-article-10.2307_3054021
8369,journal-article-10.2307_24718717
8370,journal-article-10.2307_3700295
8373,journal-article-10.2307_2083211
8374,journal-article-10.2307_40604528
8375,journal-article-10.2307_585503
8376,journal-article-10.2307_20734516
8377,journal-article-10.2307_2673243
8378,journal-article-10.2307_41723042
8379,journal-article-10.2307_41801285
8380,journal-article-10.2307_41064896
8381,journal-article-10.2307_23677933
8382,journal-article-10.2307_822569
8383,journal-article-10.2307_585591
8384,journal-article-10.2307_1385940
8385,journal-article-10.1086_231118
8386,journal-article-10.2307_43498829
8387,journal-article-10.2307_3598477
8388,journal-article-10.1525_sp.2009.56.3.403
8389,journal-article-10.2307_42864407
8390,journal-article-10.2307_41421253
8391,journal-article-10.2307_44114450
8392,journal-article-10.2307_20868910
8393,journal-article-10.2307_20430851
8394,journal-article-10.2307_2136876
8395,journal-article-10.2307_27747373
8396,journal-article-10.2307_20486953
8397,journal-article-10.2307_2630036
8398,journal-article-10.2307_23070608
8399,journal-article-10.2307_3108327
8400,journal-article-10.2307_2630528
8401,journal-article-10.2307_42857414
8402,journal-article-10.2307_583986
8403,journal-article-10.2307_29734157
8404,journal-article-10.2307_20830768
8405,journal-article-10.2307_20831066
8406,journal-article-10.2307_44001223
8407,journal-article-10.2307_799629
8408,journal-article-10.2307_29769889
8409,journal-article-10.2307_41682667
8410,journal-article-10.2307_3559639
8411,journal-article-10.1086_666377
8413,journal-article-10.2307_43294825
8414,journal-article-10.2307_symbinte.35.3.368
8415,journal-article-10.2307_23280965
8416,journal-article-10.2307_3712078
8417,journal-article-10.2307_40397445
8418,journal-article-10.2307_40969046
8419,journal-article-10.2307_23261802
8420,journal-article-10.2307_658093
8421,journal-article-10.2307_41960691
8422,journal-article-10.2307_2632780
8423,journal-article-10.2307_4150411
8424,journal-article-10.2307_27521091
8425,journal-article-10.2307_24720912
8426,journal-article-10.2307_27522220
8428,journal-article-10.2307_24433710
8429,journal-article-10.1525_irqr.2011.4.3.291
8430,journal-article-10.2307_3380022
8431,journal-article-10.2307_584236
8432,journal-article-10.2307_2946083
8433,journal-article-10.2307_20456835
8434,journal-article-10.2307_40968940
8435,journal-article-10.2307_27734912
8436,journal-article-10.2307_jcorpciti.57.55
8437,journal-article-10.2307_23257861
8438,journal-article-10.2307_351064
8439,journal-article-10.2307_24385715
8440,journal-article-10.2307_41133075
8441,journal-article-10.2307_2640317
8442,journal-article-10.2307_25426915
8443,journal-article-10.2307_42862911
8444,journal-article-10.2307_29737739
8445,journal-article-10.2307_23620942
8446,journal-article-10.2307_greemanainte.27.85
8447,journal-article-10.2307_23620221
8448,journal-article-10.2307_42854301
8449,journal-article-10.2307_1555111
8450,journal-article-10.2307_25146193
8451,journal-article-10.2307_42863682
8452,journal-article-10.2307_3094281
8453,journal-article-10.2307_40970996
8454,journal-article-10.2307_23281138
8455,journal-article-10.2307_2094314
8456,journal-article-10.2307_20830840
8457,journal-article-10.2307_23100432
8459,journal-article-10.2307_23728594
8460,journal-article-10.2307_42862233
8464,journal-article-10.1525_sop.2010.53.2.bm
8465,journal-article-10.2307_42861012
8466,journal-article-10.2307_2136573
8467,journal-article-10.2307_3520372
8468,journal-article-10.2307_2780860
8469,journal-article-10.2307_2632414
8470,journal-article-10.2307_2786605
8471,journal-article-10.2307_352172
8472,journal-article-10.2307_3380803
8473,journal-article-10.2307_30219125
8474,journal-article-10.2307_24710868
8475,journal-article-10.2307_40970049
8476,journal-article-10.2307_2488217
8477,journal-article-10.2307_4148769
8478,journal-article-10.2307_4133962
8479,journal-article-10.2307_40604082
8480,journal-article-10.2307_20486982
8481,journal-article-10.2307_41035540
8482,journal-article-10.2307_42862403
8483,journal-article-10.2307_43294298
8484,journal-article-10.2307_3108318
8485,journal-article-10.2307_43670398
8486,journal-article-10.2307_4166286
8487,journal-article-10.2307_40604545
8488,journal-article-10.2307_41330480
8489,journal-article-10.2307_3097280
8490,journal-article-10.2307_2578085
8491,journal-article-10.2307_2635182
8492,journal-article-10.2307_3700300
8493,journal-article-10.2307_23029627
8494,journal-article-10.1525_sp.2008.55.3.301
8495,journal-article-10.2307_41960106
8496,journal-article-10.2307_41476568
8497,journal-article-10.2307_1389050
8498,journal-article-10.2307_29770270
8499,journal-article-10.2307_522693
8500,journal-article-10.2307_585203
8501,journal-article-10.2307_30219581
8502,journal-article-10.2307_41303984
8503,journal-article-10.2307_2486980
8505,journal-article-10.2307_3108549
8506,journal-article-10.1086_231108
8507,journal-article-10.2307_42856635
8508,journal-article-10.2307_3649367
8509,journal-article-10.1525_irqr.2011.3.4.411
8510,journal-article-10.2307_42862324
8511,journal-article-10.2307_822683
8513,journal-article-10.1086_231141
8514,journal-article-10.1086_661772
8515,journal-article-10.2307_2776466
8516,journal-article-10.2307_42861416
8517,journal-article-10.2307_583756
8519,journal-article-10.2307_2579828
8520,journal-article-10.2307_2631895
8521,journal-article-10.2307_44072687
8522,journal-article-10.2307_27522625
8523,journal-article-10.1086_231135
8524,journal-article-10.2307_40227477
8525,journal-article-10.2307_20142297
8526,journal-article-10.2307_2633102
8527,journal-article-10.2307_43496819
8528,journal-article-10.2307_3097075
8529,journal-article-10.1525_sop.2011.54.2.183
8530,journal-article-10.2307_202090
8531,journal-article-10.2307_20868854
8532,journal-article-10.2307_20798248
8533,journal-article-10.2307_26164703
8534,journal-article-10.2307_3653839
8536,journal-article-10.1525_si.1984.7.1.107
8537,journal-article-10.2307_1385410
8538,journal-article-10.2307_41035226
8539,journal-article-10.2307_40397714
8540,journal-article-10.2307_3520412
8541,journal-article-10.2307_27522237
8542,journal-article-10.2307_29770416
8543,journal-article-10.2307_42858802
8544,journal-article-10.2307_2632234
8545,journal-article-10.2307_24720236
8546,journal-article-10.2307_41801277
8547,journal-article-10.2307_26162008
8548,journal-article-10.2307_201870
8549,journal-article-10.2307_2989895
8550,journal-article-10.2307_1566684
8551,journal-article-10.2307_26162031
8552,journal-article-10.2307_40800996
8554,journal-article-10.2307_2631248
8555,journal-article-10.2307_202004
8556,journal-article-10.2307_23076396
8558,journal-article-10.2307_2095546
8559,journal-article-10.2307_42855769
8560,journal-article-10.2307_1389115
8561,journal-article-10.2307_27527063
8562,journal-article-10.2307_2779555
8563,journal-article-10.2307_2392936
8564,journal-article-10.2307_24579568
8565,journal-article-10.2307_greemanainte.47.89
8566,journal-article-10.2307_42863373
8567,journal-article-10.2307_2786753
8568,journal-article-10.2307_2580386
8569,journal-article-10.2307_2486438
8570,journal-article-10.2307_24491688
8571,journal-article-10.2307_4135131
8572,journal-article-10.2307_42855895
8573,journal-article-10.2307_3004074
8574,journal-article-10.2307_40970409
8575,journal-article-10.2307_223298
8576,journal-article-10.2307_25614688
8577,journal-article-10.1086_592424
8578,journal-article-10.2307_42863534
8579,journal-article-10.2307_41415718
8580,journal-article-10.2307_3711706
8581,journal-article-10.2307_42861641
8582,journal-article-10.2307_41476421
8583,journal-article-10.2307_1386363
8584,journal-article-10.2307_3086467
8585,journal-article-10.2307_585125
8586,journal-article-10.2307_2632503
8587,journal-article-10.2307_4622002
8588,journal-article-10.2307_3600078
8589,journal-article-10.2307_2083352
8590,journal-article-10.2307_657636
8591,journal-article-10.2307_2777642
8592,journal-article-10.2307_2112747
8593,journal-article-10.2307_30038989
8594,journal-article-10.2307_26161476
8595,journal-article-10.2307_584954
8596,journal-article-10.2307_41421388
8597,journal-article-10.2307_2112749
8598,journal-article-10.2307_20452729
8599,journal-article-10.2307_23620996
8600,journal-article-10.2307_20832267
8601,journal-article-10.2307_3052840
8602,journal-article-10.2307_25782179
8603,journal-article-10.2307_1388122
8604,journal-article-10.1525_si.1987.10.1.29
8605,journal-article-10.2307_43295020
8606,journal-article-10.2307_223520
8607,journal-article-10.2307_40608206
8608,journal-article-10.2307_4623364
8609,journal-article-10.2307_223280
8611,journal-article-10.2307_42858272
8612,journal-article-10.2307_4134030
8613,journal-article-10.2307_20831116
8614,journal-article-10.1525_sop.2013.56.4.495
8616,journal-article-10.2307_3516336
8617,journal-article-10.2307_3710986
8618,journal-article-10.2307_42857836
8619,journal-article-10.2307_2661573
8620,journal-article-10.2307_522306
8621,journal-article-10.2307_352400
8622,journal-article-10.2307_42956588
8623,journal-article-10.2307_26162778
8624,journal-article-10.2307_353345
8625,journal-article-10.2307_41499559
8626,journal-article-10.2307_42863737
8627,journal-article-10.2307_3053738
8628,journal-article-10.2307_2654003
8629,journal-article-10.1525_sp.2002.49.1.1
8630,journal-article-10.2307_27522539
8631,journal-article-10.2307_24490895
8632,journal-article-10.2307_2487617
8633,journal-article-10.2307_42862276
8634,journal-article-10.2307_42863031
8635,journal-article-10.2307_27522422
8636,journal-article-10.2307_27734733
8637,journal-article-10.2307_42857004
8638,journal-article-10.2307_23892782
8639,journal-article-10.2307_3108226
8640,journal-article-10.2307_3711724
8641,journal-article-10.2307_1171536
8642,journal-article-10.2307_29769329
8643,journal-article-10.2307_24048086
8644,journal-article-10.2307_2486846
8645,journal-article-10.2307_2786538
8646,journal-article-10.2307_3033780
8647,journal-article-10.2307_42956030
8648,journal-article-10.2307_522435
8649,journal-article-10.2307_2094997
8650,journal-article-10.2307_42861463
8651,journal-article-10.2307_41420953
8652,journal-article-10.2307_3090239
8654,journal-article-10.1525_si.2011.34.1.1
8656,journal-article-10.2307_43186673
8658,journal-article-10.2307_30047965
8659,journal-article-10.2307_42636432
8660,journal-article-10.2307_27749277
8661,journal-article-10.2307_20060508
8662,journal-article-10.2307_27522770
8663,journal-article-10.2307_40835730
8664,journal-article-10.2307_3593084
8665,journal-article-10.2307_42859322
8666,journal-article-10.2307_2094373
8667,journal-article-10.2307_40228191
8668,journal-article-10.2307_42861376
8669,journal-article-10.2307_2095816
8670,journal-article-10.2307_24371601
8671,journal-article-10.2307_20122284
8672,journal-article-10.2307_41035454
8673,journal-article-10.2307_26161569
8675,journal-article-10.2307_20831159
8676,journal-article-10.2307_2095029
8677,journal-article-10.2307_27644153
8678,journal-article-10.2307_583977
8679,journal-article-10.2307_42864222
8680,journal-article-10.2307_27522400
8681,journal-article-10.2307_42856811
8682,journal-article-10.2307_585390
8683,journal-article-10.2307_23619355
8685,journal-article-10.2307_20430790
8686,journal-article-10.2307_4201178
8687,journal-article-10.2307_40005281
8688,journal-article-10.2307_24433730
8689,journal-article-10.1525_sp.2008.55.4.590
8690,journal-article-10.2307_40539203
8691,journal-article-10.2307_41274891
8692,journal-article-10.2307_41682635
8693,journal-article-10.2307_3598369
8694,journal-article-10.2307_29768847
8695,journal-article-10.2307_23261521
8696,journal-article-10.2307_202025
8697,journal-article-10.2307_202047
8698,journal-article-10.2307_27527095
8699,journal-article-10.2307_27521004
8700,journal-article-10.2307_40227737
8701,journal-article-10.2307_41329192
8702,journal-article-10.2307_24490857
8703,journal-article-10.2307_42853652
8704,journal-article-10.2307_2579434
8705,journal-article-10.2307_23263012
8706,journal-article-10.2307_2486171
8707,journal-article-10.2307_42856961
8708,journal-article-10.2307_41065016
8709,journal-article-10.2307_40864535
8710,journal-article-10.2307_27521790
8712,journal-article-10.2307_24721079
8713,journal-article-10.2307_23280680
8714,journal-article-10.2307_4621939
8715,journal-article-10.2307_3712453
8716,journal-article-10.2307_41103769
8717,journal-article-10.2307_27866701
8718,journal-article-10.2307_27526958
8719,journal-article-10.2307_2661599
8720,journal-article-10.2307_2095418
8721,journal-article-10.2307_585388
8722,journal-article-10.2307_41554036
8723,journal-article-10.2307_585338
8724,journal-article-10.2307_23889955
8725,journal-article-10.2307_23620969
8727,journal-article-10.2307_3000070
8728,journal-article-10.2307_41261969
8729,journal-article-10.2307_2095892
8730,journal-article-10.2307_29737737
8731,journal-article-10.2307_40227905
8732,journal-article-10.2307_40864732
8733,journal-article-10.2307_44824690
8734,journal-article-10.2307_3380633
8735,journal-article-10.2307_4093862
8736,journal-article-10.2307_25146180
8737,journal-article-10.2307_43596705
8738,journal-article-10.2307_29737689
8739,journal-article-10.2307_23890667
8740,journal-article-10.2307_584772
8741,journal-article-10.2307_41420790
8742,journal-article-10.2307_657798
8743,journal-article-10.2307_40970974
8744,journal-article-10.2307_43735804
8745,journal-article-10.2307_41554702
8746,journal-article-10.2307_42857497
8747,journal-article-10.2307_3599814
8748,journal-article-10.2307_584999
8749,journal-article-10.2307_2580323
8750,journal-article-10.2307_42956017
8752,journal-article-10.1525_si.2008.31.4.400
8753,journal-article-10.2307_2695886
8754,journal-article-10.2307_41674952
8755,journal-article-10.2307_40227665
8756,journal-article-10.2307_41421411
8757,journal-article-10.2307_3185390
8758,journal-article-10.2307_41633835
8759,journal-article-10.2307_44243063
8760,journal-article-10.2307_23280936
8761,journal-article-10.2307_20456800
8762,journal-article-10.2307_23884868
8763,journal-article-10.2307_3711590
8764,journal-article-10.2307_26164700
8765,journal-article-10.2307_20447658
8766,journal-article-10.2307_41275134
8767,journal-article-10.2307_2488238
8768,journal-article-10.2307_27735448
8769,journal-article-10.2307_40970648
8771,journal-article-10.2307_40971332
8772,journal-article-10.2307_2778933
8773,journal-article-10.2307_24491923
8774,journal-article-10.2307_4093925
8775,journal-article-10.2307_24385653
8776,journal-article-10.2307_40606996
8777,journal-article-10.2307_41133150
8778,journal-article-10.2307_40397051
8779,journal-article-10.2307_23261534
8780,journal-article-10.2307_40538714
8781,journal-article-10.2307_43735720
8782,journal-article-10.2307_2780125
8783,journal-article-10.2307_41275160
8784,journal-article-10.2307_2488263
8785,journal-article-10.2307_657192
8786,journal-article-10.2307_20122473
8787,journal-article-10.2307_41476410
8788,journal-article-10.2307_3108589
8790,journal-article-10.1525_sop.2008.51.4.803
8791,journal-article-10.2307_42855833
8792,journal-article-10.2307_40397329
8794,journal-article-10.2307_23102577
8795,journal-article-10.2307_2095081
8796,journal-article-10.2307_26161801
8797,journal-article-10.2307_42859925
8798,journal-article-10.2307_24047710
8799,journal-article-10.2307_3053447
8800,journal-article-10.2307_23412327
8801,journal-article-10.2307_20831028
8802,journal-article-10.2307_2635205
8803,journal-article-10.2307_42955817
8804,journal-article-10.2307_40345174
8806,journal-article-10.2307_23252511
8807,journal-article-10.2307_40970930
8808,journal-article-10.2307_20628329
8809,journal-article-10.2307_23262118
8810,journal-article-10.2307_20831946
8811,journal-article-10.2307_3100358
8812,journal-article-10.2307_41035527
8813,journal-article-10.2307_3088902
8814,journal-article-10.2307_2786972
8815,journal-article-10.2307_40227146
8816,journal-article-10.2307_41415667
8818,journal-article-10.2307_2094564
8819,journal-article-10.2307_2485944
8820,journal-article-10.2307_2579893
8821,journal-article-10.2307_2635260
8822,journal-article-10.2307_3599877
8823,journal-article-10.2307_351982
8824,journal-article-10.2307_40227914
8826,journal-article-10.2307_41403620
8827,journal-article-10.2307_2486983
8828,journal-article-10.2307_24720983
8829,journal-article-10.2307_30219137
8830,journal-article-10.2307_42955961
8832,journal-article-10.2307_40732491
8833,journal-article-10.2307_352256
8834,journal-article-10.2307_41261786
8835,journal-article-10.2307_23280135
8836,journal-article-10.1525_si.1982.5.2.259
8837,journal-article-10.2307_2629930
8838,journal-article-10.2307_827766
8839,journal-article-10.2307_41783478
8840,journal-article-10.2307_23100435
8841,journal-article-10.2307_40970776
8842,journal-article-10.2307_24720936
8843,journal-article-10.2307_2626948
8844,journal-article-10.2307_20832238
8845,journal-article-10.2307_20142144
8846,journal-article-10.2307_44817040
8847,journal-article-10.2307_3710398
8848,journal-article-10.2307_2654388
8849,journal-article-10.2307_23281160
8850,journal-article-10.2307_3710850
8851,journal-article-10.2307_4133991
8852,journal-article-10.2307_23261897
8853,journal-article-10.2307_43496940
8854,journal-article-10.2307_41960235
8856,journal-article-10.2307_23412378
8857,journal-article-10.2307_2578749
8858,journal-article-10.2307_27522606
8859,journal-article-10.2307_2776224
8860,journal-article-10.2307_2632744
8861,journal-article-10.2307_40206157
8862,journal-article-10.2307_24719100
8863,journal-article-10.2307_2632902
8864,journal-article-10.2307_2631810
8865,journal-article-10.2307_2095609
8866,journal-article-10.2307_23890693
8867,journal-article-10.2307_583724
8868,journal-article-10.2307_3088201
8869,journal-article-10.2307_27734850
8870,journal-article-10.2307_1385400
8871,journal-article-10.2307_40397250
8872,journal-article-10.2307_43670378
8873,journal-article-10.2307_23254924
8874,journal-article-10.2307_23892127
8875,journal-article-10.2307_1386395
8876,journal-article-10.2307_3599788
8878,journal-article-10.2307_3090109
8879,journal-article-10.2307_24385630
8880,journal-article-10.2307_2786604
8881,journal-article-10.2307_27522567
8882,journal-article-10.2307_2487564
8883,journal-article-10.2307_2136512
8884,journal-article-10.2307_23257863
8885,journal-article-10.2307_25151591
8886,journal-article-10.2307_2576637
8887,journal-article-10.2307_27749340
8889,journal-article-10.2307_3709978
8890,journal-article-10.2307_40972291
8891,journal-article-10.2307_3086044
8892,journal-article-10.2307_40603673
8893,journal-article-10.2307_3100169
8894,journal-article-10.2307_2695854
8895,journal-article-10.2307_2631927
8896,journal-article-10.2307_25652126
8898,journal-article-10.2307_41064733
8899,journal-article-10.2307_3600175
8900,journal-article-10.2307_41960250
8901,journal-article-10.2307_24047881
8902,journal-article-10.2307_20831490
8903,journal-article-10.2307_23745384
8904,journal-article-10.2307_2112256
8905,journal-article-10.2307_41262051
8906,journal-article-10.2307_27734918
8907,journal-article-10.2307_1171478
8908,journal-article-10.2307_40227739
8909,journal-article-10.2307_3090133
8910,journal-article-10.2307_23263207
8911,journal-article-10.2307_3053962
8912,journal-article-10.2307_2631046
8913,journal-article-10.2307_27521003
8914,journal-article-10.2307_40060261
8915,journal-article-10.2307_jcorpciti.14.97
8916,journal-article-10.2307_2486390
8917,journal-article-10.2307_43294312
8918,journal-article-10.2307_2631566
8919,journal-article-10.1525_sop.2001.44.1.89
8920,journal-article-10.2307_40972093
8921,journal-article-10.2307_20122458
8922,journal-article-10.2307_41420957
8923,journal-article-10.2307_2117748
8924,journal-article-10.2307_42956326
8925,journal-article-10.1525_irqr.2010.3.2.163
8926,journal-article-10.2307_41441758
8927,journal-article-10.2307_3005729
8928,journal-article-10.2307_41427018
8929,journal-article-10.2307_41675135
8930,journal-article-10.2307_43735835
8931,journal-article-10.2307_4494941
8932,journal-article-10.2307_2576221
8933,journal-article-10.2307_3108303
8934,journal-article-10.2307_3516165
8935,journal-article-10.2307_23654948
8936,journal-article-10.2307_2631164
8937,journal-article-10.2307_42860334
8938,journal-article-10.2307_41133079
8939,journal-article-10.2307_43486377
8940,journal-article-10.2307_351348
8942,journal-article-10.2307_2112686
8943,journal-article-10.2307_43670363
8944,journal-article-10.2307_20007677
8945,journal-article-10.2307_23113202
8946,journal-article-10.2307_43489383
8948,journal-article-10.2307_27522366
8949,journal-article-10.2307_41318069
8950,journal-article-10.2307_20122425
8951,journal-article-10.2307_4194364
8952,journal-article-10.2307_41675315
8953,journal-article-10.2307_42956411
8954,journal-article-10.2307_2946027
8955,journal-article-10.2307_2095811
8956,journal-article-10.2307_24671990
8957,journal-article-10.2307_43694699
8958,journal-article-10.2307_43615060
8959,journal-article-10.2307_2136797
8960,journal-article-10.2307_2632872
8961,journal-article-10.2307_26161548
8962,journal-article-10.2307_42861061
8963,journal-article-10.2307_2578397
8964,journal-article-10.2307_40396892
8965,journal-article-10.2307_44816209
8966,journal-article-10.2307_353383
8967,journal-article-10.2307_3518339
8968,journal-article-10.1525_si.1979.2.2.63
8969,journal-article-10.2307_40604497
8970,journal-article-10.2307_2632502
8971,journal-article-10.2307_29770292
8972,journal-article-10.2307_40214104
8973,journal-article-10.2307_40587476
8974,journal-article-10.2307_40604464
8975,journal-article-10.2307_2112291
8976,journal-article-10.2307_583948
8977,journal-article-10.2307_23029667
8978,journal-article-10.2307_353003
8979,journal-article-10.1525_sp.2005.52.2.152
8981,journal-article-10.2307_20831681
8982,journal-article-10.2307_684774
8984,journal-article-10.2307_27759176
8985,journal-article-10.2307_42956364
8986,journal-article-10.1525_irqr.2009.2.3.385
8987,journal-article-10.2307_43496936
8988,journal-article-10.2307_24719541
8989,journal-article-10.2307_40267987
8990,journal-article-10.2307_2488162
8992,journal-article-10.2307_3053858
8993,journal-article-10.2307_40658247
8994,journal-article-10.2307_40005365
8997,journal-article-10.2307_42851340
8998,journal-article-10.2307_2661545
9000,journal-article-10.2307_2392535
9001,journal-article-10.2307_3600246
9002,journal-article-10.2307_24385604
9003,journal-article-10.2307_657869
9004,journal-article-10.2307_40397610
9005,journal-article-10.2307_4093695
9006,journal-article-10.2307_2786698
9008,journal-article-10.2307_42858170
9009,journal-article-10.2307_1171189
9010,journal-article-10.2307_41274506
9011,journal-article-10.2307_jcorpciti.37.37
9012,journal-article-10.2307_2136428
9013,journal-article-10.2307_3108282
9014,journal-article-10.2307_2393058
9015,journal-article-10.2307_3711632
9018,journal-article-10.2307_24579714
9020,journal-article-10.2307_40835889
9021,journal-article-10.2307_44816065
9022,journal-article-10.2307_43653874
9023,journal-article-10.2307_25614642
9024,journal-article-10.2307_43481255
9025,journal-article-10.2307_40970910
9026,journal-article-10.2307_2778032
9027,journal-article-10.2307_41783593
9028,journal-article-10.2307_353147
9029,journal-article-10.2307_3649594
9030,journal-article-10.2307_44816307
9031,journal-article-10.2307_4201231
9032,journal-article-10.2307_2112692
9033,journal-article-10.2307_23745453
9034,journal-article-10.2307_23261494
9035,journal-article-10.2307_44281996
9036,journal-article-10.2307_41721392
9037,journal-article-10.2307_40970998
9038,journal-article-10.2307_27734529
9039,journal-article-10.2307_25472478
9040,journal-article-10.2307_29769494
